날짜,측정소명,이산화질소농도,오존농도,일산화탄소농도,아황산가스,미세먼지,초미세먼지
2019-03-05,공항대로,0.046,0.024,0.8,0.007,196,146
2019-03-05,관악구,0.029,0.041,0.7,0.006,188,139
2019-03-05,관악산,0.018,0.053,,0.006,166,105
2019-03-05,광진구,0.032,0.034,1.3,0.006,188,144
2019-03-05,구로구,0.026,0.042,0.6,0.006,182,131
2019-03-05,궁동,0.052,0.024,1,0.005,161,118
2019-03-05,금천구,0.034,0.037,0.9,0.005,173,118
2019-03-05,남산,0.025,0.045,1.5,0.006,180,145
2019-03-05,노원구,0.038,0.031,1,0.006,211,151
2019-03-05,도봉구,0.03,0.038,1,0.007,192,145
2019-03-05,도산대로,0.041,0.026,1.2,0.005,188,148
2019-03-05,동대문구,0.029,0.039,0.9,0.008,191,139
2019-03-05,동작구,0.032,0.043,0.8,0.005,189,140
2019-03-05,동작대로,0.057,0.027,1,0.007,190,144
2019-03-05,마포구,0.033,0.041,0.8,0.006,192,141
2019-03-05,북한산,0.041,0.038,1.3,0.005,186,147
2019-03-05,서대문구,0.027,0.039,1.4,0.005,184,147
2019-03-05,서초구,0.029,0.041,0.7,0.006,185,137
2019-03-05,성동구,0.039,0.038,0.9,0.004,202,155
2019-03-05,성북구,0.04,0.033,1.3,0.005,192,123
2019-03-05,세곡,0.044,0.025,1.5,0.007,178,131
2019-03-05,송파구,0.035,0.037,0.9,0.005,176,127
2019-03-05,시흥대로,0.052,0.027,1,0.006,186,128
2019-03-05,신촌로,0.056,0.028,1.1,0.005,194,143
2019-03-05,양천구,0.034,0.035,0.9,0.005,217,144
2019-03-05,영등포구,0.04,0.035,1.2,0.004,177,143
2019-03-05,영등포로,0.058,0.025,1.1,0.005,185,123
2019-03-05,용산구,0.041,0.035,0.9,0.005,176,143
2019-03-05,은평구,0.031,0.042,1.1,0.007,195,132
2019-03-05,정릉로,0.042,0.014,0.9,0.004,188,155
2019-03-05,종로,0.045,0.034,1,0.005,206,141
2019-03-05,종로구,0.039,0.038,1,0.005,171,124
2019-03-05,중구,0.037,0.044,0.9,0.005,177,124
2019-03-05,중랑구,0.03,0.03,0.9,0.007,184,142
2019-03-05,천호대로,0.052,0.03,1,0.005,201,135
2019-03-05,청계천로,0.049,0.031,1.1,0.006,184,141
2019-03-05,한강대로,0.045,0.025,0.8,0.005,194,147
2019-03-05,행주,0.04,0.029,1.2,0.006,163,122
2019-03-05,홍릉로,0.048,0.034,0.8,0.006,189,151
2019-03-05,화랑로,0.041,0.029,0.7,0.005,180,152
2019-03-04,강남구,0.044,0.026,0.9,0.007,157,123
2019-03-04,강남대로,0.075,0.013,1.2,0.006,174,123
2019-03-04,강동구,0.059,0.022,0.9,0.005,140,97
2019-03-04,강변북로,0.083,0.011,0.8,0.005,171,115
2019-03-04,강북구,0.03,0.044,0.8,0.004,160,101
2019-03-04,강서구,0.052,0.038,1.1,0.006,223,135
2019-03-04,공항대로,0.061,0.022,1,0.007,196,144
2019-03-04,관악구,0.054,0.029,1,0.006,199,138
2019-03-04,관악산,0.021,0.035,,0.005,161,101
2019-03-04,광진구,0.053,0.021,1.3,0.006,147,104
2019-03-04,구로구,0.044,0.032,0.7,0.007,196,132
2019-03-04,궁동,0.068,0.022,1.2,0.005,167,114
2019-03-04,금천구,0.062,0.024,1.1,0.006,186,123
2019-03-04,남산,0.037,0.041,1.6,0.006,158,118
2019-03-04,노원구,0.049,0.028,1,0.006,147,106
2019-03-04,도봉구,0.03,0.044,1,0.006,149,102
2019-03-04,도산대로,0.054,0.021,1.2,0.005,172,126
2019-03-04,동대문구,0.049,0.035,0.9,0.01,153,111
2019-03-04,동작구,0.056,0.031,1,0.005,183,136
2019-03-04,동작대로,0.082,0.017,1.2,0.007,191,133
2019-03-04,마포구,0.049,0.033,1,0.006,190,126
2019-03-04,북한산,0.022,0.053,1.1,0.004,126,90
2019-03-04,서대문구,0.038,0.032,1.6,0.006,151,115
2019-03-04,서초구,0.049,0.03,0.8,0.006,176,123
2019-03-04,성동구,0.06,0.024,1,0.005,172,122
2019-03-04,성북구,0.052,0.031,1.3,0.005,157,91
2019-03-04,세곡,0.062,0.019,1.6,0.009,150,110
2019-03-04,송파구,0.06,0.022,1,0.005,151,101
2019-03-04,시흥대로,0.07,0.024,1.2,0.006,201,136
2019-03-04,신촌로,0.072,0.022,1.3,0.005,183,132
2019-03-04,양천구,0.056,0.029,1.1,0.005,221,138
2019-03-04,영등포구,0.057,0.028,1.4,0.004,179,137
2019-03-04,영등포로,0.073,0.018,1.3,0.006,181,114
2019-03-04,용산구,0.059,0.025,1,0.005,151,123
2019-03-04,은평구,0.041,0.036,1.2,0.006,163,105
2019-03-04,정릉로,0.049,0.014,0.9,0.004,149,114
2019-03-04,종로,0.053,0.028,1,0.005,161,107
2019-03-04,종로구,0.055,0.03,1.1,0.005,138,97
2019-03-04,중구,0.051,0.038,1,0.005,148,101
2019-03-04,중랑구,0.039,0.027,0.9,0.008,138,101
2019-03-04,천호대로,0.071,0.02,1.1,0.005,153,93
2019-03-04,청계천로,0.061,0.025,1.2,0.006,149,113
2019-03-04,한강대로,0.058,0.022,0.9,0.005,173,123
2019-03-04,행주,0.032,0.041,1.2,0.006,171,130
2019-03-04,홍릉로,0.053,0.034,0.9,0.007,158,118
2019-03-04,화랑로,0.054,0.021,0.8,0.005,140,102
2019-03-03,강남구,0.043,0.023,0.7,0.006,93,76
2019-03-03,강남대로,0.064,0.015,1.1,0.006,105,74
2019-03-03,강동구,0.047,0.025,0.8,0.005,93,67
2019-03-03,강변북로,0.066,0.013,0.8,0.004,102,66
2019-03-03,강북구,0.031,0.038,0.8,0.004,113,73
2019-03-03,강서구,0.05,0.033,1,0.007,133,81
2019-03-03,공항대로,0.047,0.022,0.9,0.007,116,90
2019-03-03,관악구,0.052,0.028,0.9,0.005,109,77
2019-03-03,관악산,0.015,0.016,,0.004,87,47
2019-03-03,광진구,0.043,0.024,1,0.005,90,63
2019-03-03,구로구,0.044,0.03,0.6,0.006,110,71
2019-03-03,궁동,0.057,0.023,1,0.005,81,64
2019-03-03,금천구,0.053,0.028,0.9,0.005,97,68
2019-03-03,남산,0.034,0.044,1.3,0.006,93,64
2019-03-03,노원구,0.045,0.025,0.9,0.005,100,74
2019-03-03,도봉구,0.033,0.034,0.9,0.006,96,68
2019-03-03,도산대로,0.053,0.019,1.2,0.004,104,74
2019-03-03,동대문구,0.047,0.032,0.8,0.01,97,74
2019-03-03,동작구,0.053,0.03,0.9,0.004,103,77
2019-03-03,동작대로,0.076,0.017,1.1,0.007,109,72
2019-03-03,마포구,0.05,0.029,0.8,0.005,113,75
2019-03-03,북한산,0.016,0.047,0.9,0.004,79,55
2019-03-03,서대문구,0.036,0.032,1.4,0.006,100,75
2019-03-03,서초구,0.049,0.028,0.7,0.005,99,72
2019-03-03,성동구,0.047,0.029,0.8,0.004,105,76
2019-03-03,성북구,0.05,0.027,1.2,0.004,98,55
2019-03-03,세곡,0.051,0.023,1.6,0.008,85,63
2019-03-03,송파구,0.052,0.024,0.9,0.004,94,62
2019-03-03,시흥대로,0.067,0.023,1.1,0.005,110,76
2019-03-03,신촌로,0.068,0.017,1.2,0.005,110,80
2019-03-03,양천구,0.052,0.03,1,0.005,125,81
2019-03-03,영등포구,0.049,0.029,1.2,0.004,108,81
2019-03-03,영등포로,0.065,0.022,1.1,0.005,107,67
2019-03-03,용산구,0.057,0.025,0.9,0.004,91,74
2019-03-03,은평구,0.034,0.039,1,0.006,102,64
2019-03-03,정릉로,0.046,0.014,0.9,0.004,100,76
2019-03-03,종로,0.05,0.028,0.9,0.004,104,70
2019-03-03,종로구,0.051,0.03,1,0.005,89,64
2019-03-03,중구,0.051,0.034,0.9,0.004,93,64
2019-03-03,중랑구,0.036,0.026,0.8,0.007,87,68
2019-03-03,천호대로,0.058,0.024,0.9,0.005,103,64
2019-03-03,청계천로,0.054,0.027,1,0.005,99,75
2019-03-03,한강대로,0.059,0.021,0.8,0.005,110,76
2019-03-03,행주,0.032,0.032,1.1,0.005,106,81
2019-03-03,홍릉로,0.051,0.028,0.8,0.006,102,79
2019-03-03,화랑로,0.047,0.023,0.7,0.005,94,70
2019-03-02,강남구,0.049,0.019,0.9,0.007,114,89
2019-03-02,강남대로,0.074,0.011,1.2,0.006,131,88
2019-03-02,강동구,0.054,0.024,0.9,0.006,113,82
2019-03-02,강변북로,0.082,0.008,0.9,0.005,124,86
2019-03-02,강북구,0.035,0.036,0.8,0.004,121,76
2019-03-02,강서구,0.062,0.025,1.1,0.007,160,100
2019-03-02,공항대로,0.061,0.015,1.1,0.01,145,109
2019-03-02,관악구,0.063,0.019,1,0.006,133,92
2019-03-02,관악산,0.023,0.023,,0.004,114,62
2019-03-02,광진구,0.047,0.023,1.2,0.005,109,76
2019-03-02,구로구,0.05,0.023,0.8,0.006,139,92
2019-03-02,궁동,0.071,0.015,1.2,0.005,115,81
2019-03-02,금천구,0.068,0.016,1.1,0.005,129,88
2019-03-02,남산,0.039,0.036,1.5,0.006,112,77
2019-03-02,노원구,0.047,0.025,1,0.005,116,85
2019-03-02,도봉구,0.034,0.035,0.9,0.006,110,76
2019-03-02,도산대로,0.058,0.016,1.3,0.005,125,89
2019-03-02,동대문구,0.046,0.03,0.9,0.009,112,85
2019-03-02,동작구,0.068,0.02,1,0.005,130,95
2019-03-02,동작대로,0.084,0.011,1.2,0.007,132,87
2019-03-02,마포구,0.059,0.024,1,0.006,139,93
2019-03-02,북한산,0.021,0.045,1,0.004,90,64
2019-03-02,서대문구,0.038,0.029,1.5,0.006,108,79
2019-03-02,서초구,0.057,0.022,0.8,0.005,125,86
2019-03-02,성동구,0.058,0.023,0.9,0.004,126,90
2019-03-02,성북구,0.053,0.024,1.3,0.005,106,60
2019-03-02,세곡,0.056,0.021,1.6,0.008,108,77
2019-03-02,송파구,0.061,0.019,1.1,0.005,117,76
2019-03-02,시흥대로,0.079,0.013,1.3,0.006,137,95
2019-03-02,신촌로,0.074,0.016,1.3,0.005,129,96
2019-03-02,양천구,0.062,0.022,1.2,0.005,159,104
2019-03-02,영등포구,0.059,0.023,1.2,0.004,132,100
2019-03-02,영등포로,0.075,0.016,1.3,0.006,135,86
2019-03-02,용산구,0.058,0.023,0.9,0.004,107,87
2019-03-02,은평구,0.041,0.032,1.1,0.006,112,71
2019-03-02,정릉로,0.049,0.013,0.9,0.004,111,83
2019-03-02,종로,0.057,0.022,1,0.005,120,79
2019-03-02,종로구,0.055,0.027,1.1,0.005,103,74
2019-03-02,중구,0.057,0.029,0.9,0.005,110,76
2019-03-02,중랑구,0.038,0.025,0.9,0.007,104,78
2019-03-02,천호대로,0.07,0.021,1.1,0.005,126,76
2019-03-02,청계천로,0.062,0.022,1.1,0.006,111,84
2019-03-02,한강대로,0.063,0.018,0.9,0.005,128,90
2019-03-02,행주,0.048,0.022,1.4,0.006,120,91
2019-03-02,홍릉로,0.056,0.022,0.9,0.006,117,89
2019-03-02,화랑로,0.051,0.021,0.7,0.005,106,80
2019-03-01,강남구,0.047,0.022,0.9,0.007,117,93
2019-03-01,강남대로,0.068,0.016,1.1,0.006,123,83
2019-03-01,강동구,0.06,0.022,0.9,0.006,117,84
2019-03-01,강변북로,0.076,0.013,0.9,0.005,129,89
2019-03-01,강북구,0.029,0.041,0.8,0.004,116,72
2019-03-01,강서구,0.05,0.033,1,0.008,155,97
2019-03-01,공항대로,0.056,0.018,1,0.007,133,103
2019-03-01,관악구,0.056,0.024,0.9,0.007,133,93
2019-03-01,관악산,0.016,0.034,,0.005,107,59
2019-03-01,광진구,0.054,0.021,1.2,0.006,117,84
2019-03-01,구로구,0.044,0.027,0.7,0.007,138,92
2019-03-01,궁동,0.068,0.017,1.1,0.005,114,80
2019-03-01,금천구,0.051,0.027,0.9,0.006,114,79
2019-03-01,남산,0.036,0.038,1.4,0.007,108,77
2019-03-01,노원구,0.044,0.027,0.9,0.006,106,77
2019-03-01,도봉구,0.035,0.035,1,0.006,101,70
2019-03-01,도산대로,0.055,0.021,1.2,0.006,127,90
2019-03-01,동대문구,0.047,0.033,0.9,0.01,114,87
2019-03-01,동작구,0.045,0.037,0.8,0.005,119,87
2019-03-01,동작대로,0.074,0.02,1,0.007,127,82
2019-03-01,마포구,0.052,0.029,0.9,0.006,131,89
2019-03-01,북한산,0.021,0.046,1,0.005,92,64
2019-03-01,서대문구,0.037,0.032,1.5,0.006,108,78
2019-03-01,서초구,0.052,0.028,0.7,0.007,119,84
2019-03-01,성동구,0.054,0.027,1,0.005,131,92
2019-03-01,성북구,0.054,0.026,1.3,0.005,104,61
2019-03-01,세곡,0.053,0.025,1.5,0.008,104,77
2019-03-01,송파구,0.057,0.023,1,0.006,117,78
2019-03-01,시흥대로,0.066,0.021,1.1,0.007,130,94
2019-03-01,신촌로,0.074,0.018,1.2,0.006,126,94
2019-03-01,양천구,0.052,0.028,1,0.006,152,102
2019-03-01,영등포구,0.058,0.027,0.9,0.005,130,100
2019-03-01,영등포로,0.071,0.019,1.2,0.007,132,87
2019-03-01,용산구,0.059,0.023,0.9,0.005,108,89
2019-03-01,은평구,0.034,0.038,1,0.007,113,70
2019-03-01,정릉로,0.049,0.015,0.9,0.004,107,82
2019-03-01,종로,0.05,0.029,1,0.005,121,80
2019-03-01,종로구,0.052,0.031,1.1,0.006,105,74
2019-03-01,중구,0.056,0.032,0.9,0.005,108,75
2019-03-01,중랑구,0.043,0.023,1,0.008,107,82
2019-03-01,천호대로,0.071,0.025,1.1,0.006,124,77
2019-03-01,청계천로,0.059,0.025,1.1,0.007,111,86
2019-03-01,한강대로,0.06,0.019,0.8,0.006,127,89
2019-03-01,행주,0.044,0.027,1.3,0.006,107,82
2019-03-01,홍릉로,0.056,0.026,1,0.007,119,90
2019-03-01,화랑로,0.053,0.02,0.8,0.006,107,81
2019-02-28,강남구,0.057,0.014,0.9,0.008,91,71
2019-02-28,강남대로,0.075,0.009,1.1,0.006,100,62
2019-02-28,강동구,0.058,0.02,0.8,0.006,95,67
2019-02-28,강변북로,0.081,0.009,0.8,0.005,101,67
2019-02-28,강북구,0.03,0.036,0.7,0.004,95,58
2019-02-28,강서구,0.048,0.025,0.8,0.007,97,55
2019-02-28,공항대로,0.057,0.015,0.8,0.007,93,64
2019-02-28,관악구,0.061,0.017,0.8,0.007,98,66
2019-02-28,관악산,0.016,0.021,,0.004,86,52
2019-02-28,광진구,0.054,0.018,1.1,0.006,91,62
2019-02-28,구로구,0.049,0.018,0.6,0.007,92,55
2019-02-28,궁동,0.071,0.015,1,0.005,77,52
2019-02-28,금천구,0.057,0.019,0.7,0.006,87,56
2019-02-28,남산,0.04,0.028,1.2,0.006,84,55
2019-02-28,노원구,0.043,0.023,0.8,0.006,92,66
2019-02-28,도봉구,0.032,0.031,0.8,0.006,89,59
2019-02-28,도산대로,0.059,0.014,1.1,0.005,97,63
2019-02-28,동대문구,0.063,0.022,0.8,0.01,85,65
2019-02-28,동작구,0.058,0.022,0.7,0.005,91,64
2019-02-28,동작대로,0.081,0.011,1,0.007,100,61
2019-02-28,마포구,0.049,0.024,0.7,0.006,90,58
2019-02-28,북한산,0.017,0.043,0.9,0.004,79,56
2019-02-28,서대문구,0.037,0.025,1.3,0.006,82,57
2019-02-28,서초구,0.058,0.017,0.6,0.006,88,57
2019-02-28,성동구,0.061,0.019,0.8,0.005,101,67
2019-02-28,성북구,0.055,0.02,1.2,0.005,83,46
2019-02-28,세곡,0.063,0.015,1.4,0.009,83,57
2019-02-28,송파구,0.064,0.013,0.9,0.007,89,55
2019-02-28,시흥대로,0.067,0.015,0.9,0.007,92,64
2019-02-28,신촌로,0.073,0.012,1.1,0.005,81,59
2019-02-28,양천구,0.052,0.023,0.8,0.005,94,59
2019-02-28,영등포구,0.044,0.02,0.9,0.004,93,66
2019-02-28,영등포로,0.075,0.012,1,0.006,89,53
2019-02-28,용산구,0.061,0.017,0.8,0.005,78,62
2019-02-28,은평구,0.036,0.029,0.8,0.006,83,50
2019-02-28,정릉로,0.049,0.011,0.8,0.004,90,63
2019-02-28,종로,0.053,0.022,0.9,0.005,88,57
2019-02-28,종로구,0.055,0.02,1,0.005,76,50
2019-02-28,중구,0.051,0.029,0.8,0.005,78,51
2019-02-28,중랑구,0.04,0.021,0.8,0.008,81,60
2019-02-28,천호대로,0.07,0.021,1,0.006,106,60
2019-02-28,청계천로,0.061,0.019,1.1,0.006,85,63
2019-02-28,한강대로,0.055,0.019,0.7,0.006,95,60
2019-02-28,행주,0.036,0.025,1,0.006,73,54
2019-02-28,홍릉로,0.055,0.021,0.8,0.007,91,66
2019-02-28,화랑로,0.051,0.017,0.7,0.006,87,62
2019-02-27,강남구,0.048,0.013,0.7,0.008,64,50
2019-02-27,강남대로,0.067,0.01,0.9,0.007,77,46
2019-02-27,강동구,0.054,0.015,0.7,0.006,65,44
2019-02-27,강변북로,0.072,0.007,0.6,0.006,78,44
2019-02-27,강북구,0.039,0.023,0.6,0.005,73,44
2019-02-27,강서구,0.059,0.015,0.8,0.008,93,50
2019-02-27,공항대로,0.061,0.008,0.8,0.008,88,59
2019-02-27,관악구,0.058,0.015,0.6,0.007,78,50
2019-02-27,관악산,0.023,0.023,,0.006,65,37
2019-02-27,광진구,0.05,0.013,0.8,0.006,67,45
2019-02-27,구로구,0.048,0.015,0.5,0.007,77,46
2019-02-27,궁동,0.073,0.012,0.9,0.005,67,41
2019-02-27,금천구,0.062,0.015,0.8,0.007,74,48
2019-02-27,남산,0.043,0.018,1,0.006,62,40
2019-02-27,노원구,0.049,0.014,0.7,0.008,66,45
2019-02-27,도봉구,0.041,0.019,0.8,0.006,65,42
2019-02-27,도산대로,0.053,0.011,0.9,0.006,77,48
2019-02-27,동대문구,0.065,0.017,0.6,0.01,60,47
2019-02-27,동작구,0.056,0.019,0.7,0.005,70,50
2019-02-27,동작대로,0.072,0.01,0.8,0.007,81,45
2019-02-27,마포구,0.056,0.015,0.7,0.006,80,48
2019-02-27,북한산,0.031,0.025,0.8,0.005,62,42
2019-02-27,서대문구,0.038,0.019,1.1,0.006,65,44
2019-02-27,서초구,0.052,0.016,0.5,0.007,69,47
2019-02-27,성동구,0.058,0.012,0.7,0.005,94,49
2019-02-27,성북구,0.056,0.014,1,0.005,65,35
2019-02-27,세곡,0.048,0.017,1.2,0.01,56,36
2019-02-27,송파구,0.052,0.016,0.7,0.006,65,37
2019-02-27,시흥대로,0.069,0.012,0.9,0.008,80,56
2019-02-27,신촌로,0.068,0.009,0.9,0.006,62,44
2019-02-27,양천구,0.059,0.014,0.8,0.006,84,51
2019-02-27,영등포구,0.044,0.018,1,0.006,79,54
2019-02-27,영등포로,0.075,0.008,1,0.006,76,41
2019-02-27,용산구,0.058,0.013,0.7,0.005,59,46
2019-02-27,은평구,0.04,0.02,0.9,0.007,72,43
2019-02-27,정릉로,0.048,0.009,0.6,0.004,74,48
2019-02-27,종로,0.055,0.013,0.8,0.005,68,42
2019-02-27,종로구,0.054,0.017,0.8,0.006,59,39
2019-02-27,중구,0.054,0.018,0.7,0.005,62,39
2019-02-27,중랑구,0.042,0.013,0.7,0.008,58,44
2019-02-27,천호대로,0.06,0.016,0.8,0.006,73,39
2019-02-27,청계천로,0.058,0.013,0.9,0.006,66,47
2019-02-27,한강대로,0.059,0.011,0.7,0.006,78,48
2019-02-27,행주,0.043,0.017,1,0.006,67,42
2019-02-27,홍릉로,0.055,0.013,0.6,0.007,70,50
2019-02-27,화랑로,0.051,0.012,0.6,0.006,65,46
2019-02-26,강남구,0.04,0.013,0.6,0.006,47,30
2019-02-26,강남대로,0.062,0.007,0.9,0.005,62,27
2019-02-26,강동구,0.054,0.011,0.7,0.005,58,34
2019-02-26,강변북로,0.066,0.006,0.6,0.005,66,30
2019-02-26,강북구,0.026,0.028,0.6,0.004,55,27
2019-02-26,강서구,0.038,0.022,0.5,0.006,59,27
2019-02-26,공항대로,0.044,0.012,0.6,0.006,57,30
2019-02-26,관악구,0.042,0.017,0.5,0.005,56,29
2019-02-26,관악산,0.014,0.013,,0.003,42,21
2019-02-26,광진구,0.046,0.011,0.8,0.005,57,31
2019-02-26,구로구,0.03,0.021,0.4,0.005,52,19
2019-02-26,궁동,0.055,0.014,0.8,0.005,55,28
2019-02-26,금천구,0.047,0.014,0.6,0.005,50,28
2019-02-26,남산,0.033,0.022,0.8,0.005,53,27
2019-02-26,노원구,0.039,0.016,0.7,0.007,56,31
2019-02-26,도봉구,0.028,0.023,0.7,0.005,55,26
2019-02-26,도산대로,0.041,0.013,0.7,0.004,56,26
2019-02-26,동대문구,0.058,0.015,0.7,0.009,52,33
2019-02-26,동작구,0.043,0.018,0.5,0.004,50,28
2019-02-26,동작대로,0.063,0.008,0.7,0.005,62,23
2019-02-26,마포구,0.037,0.021,0.5,0.005,53,24
2019-02-26,북한산,0.013,0.03,0.7,0.004,43,22
2019-02-26,서대문구,0.029,0.019,1.1,0.005,51,26
2019-02-26,서초구,0.038,0.018,0.4,0.005,49,26
2019-02-26,성동구,0.049,0.012,0.6,0.004,65,31
2019-02-26,성북구,0.048,0.014,1,0.004,53,23
2019-02-26,세곡,0.049,0.012,1.2,0.007,46,26
2019-02-26,송파구,0.049,0.011,0.7,0.004,52,24
2019-02-26,시흥대로,0.05,0.013,0.7,0.006,51,28
2019-02-26,신촌로,0.06,0.009,0.8,0.005,46,25
2019-02-26,양천구,0.038,0.02,0.6,0.005,53,26
2019-02-26,영등포구,0.046,0.017,0.9,0.005,54,30
2019-02-26,영등포로,0.054,0.012,0.8,0.005,49,21
2019-02-26,용산구,0.046,0.013,0.6,0.004,40,25
2019-02-26,은평구,0.028,0.024,0.8,0.005,52,22
2019-02-26,정릉로,0.042,0.009,0.7,0.004,60,31
2019-02-26,종로,0.043,0.015,0.7,0.004,51,24
2019-02-26,종로구,0.043,0.017,0.8,0.004,47,25
2019-02-26,중구,0.039,0.021,0.6,0.004,46,24
2019-02-26,중랑구,0.034,0.014,0.7,0.007,49,30
2019-02-26,천호대로,0.058,0.012,0.8,0.004,65,29
2019-02-26,청계천로,0.05,0.012,0.9,0.005,51,30
2019-02-26,한강대로,0.046,0.014,0.6,0.005,62,28
2019-02-26,행주,0.031,0.022,0.9,0.005,49,27
2019-02-26,홍릉로,0.05,0.011,0.7,0.006,62,34
2019-02-26,화랑로,0.043,0.012,0.6,0.005,55,31
2019-02-25,강남구,0.034,0.019,0.7,0.006,82,70
2019-02-25,강남대로,0.056,0.013,0.8,0.004,100,69
2019-02-25,강동구,0.049,0.018,0.8,0.005,94,72
2019-02-25,강변북로,0.064,0.01,0.7,0.004,101,75
2019-02-25,강북구,0.028,0.032,0.7,0.004,89,60
2019-02-25,강서구,0.036,0.03,0.7,0.006,87,56
2019-02-25,공항대로,0.044,0.016,0.7,0.005,84,62
2019-02-25,관악구,0.036,0.025,0.6,0.005,87,63
2019-02-25,관악산,0.014,0.026,,0.004,68,38
2019-02-25,광진구,0.043,0.017,1,0.005,90,70
2019-02-25,구로구,0.029,0.026,0.5,0.005,82,55
2019-02-25,궁동,0.044,0.022,0.8,0.005,62,46
2019-02-25,금천구,0.035,0.03,0.7,0.004,77,59
2019-02-25,남산,0.035,0.025,1,0.005,80,64
2019-02-25,노원구,0.042,0.022,0.8,0.007,87,68
2019-02-25,도봉구,0.029,0.028,0.8,0.005,77,59
