역번호,날짜,호선,역명,구분,축제명,개최장소,축제시작일자,축제종료일자,합 계
219,2019-06-05,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,70552
219,2019-06-06,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,37663
219,2019-06-06,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,37663
219,2019-06-06,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,37663
219,2019-06-06,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,37370
219,2019-06-06,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,37370
219,2019-06-06,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,37370
219,2019-06-07,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,62182
219,2019-06-07,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,62182
219,2019-06-07,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,62182
219,2019-06-07,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,64429
219,2019-06-07,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,64429
219,2019-06-07,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,64429
219,2019-06-08,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,41118
219,2019-06-08,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,41118
219,2019-06-08,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,41118
219,2019-06-08,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,41427
219,2019-06-08,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,41427
219,2019-06-08,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,41427
219,2019-06-09,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,29559
219,2019-06-09,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,29559
219,2019-06-09,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,29559
219,2019-06-09,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,29626
219,2019-06-09,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,29626
219,2019-06-09,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,29626
219,2019-06-10,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,60678
219,2019-06-10,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,60678
219,2019-06-10,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,60678
219,2019-06-10,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,63366
219,2019-06-10,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,63366
219,2019-06-10,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,63366
219,2019-06-11,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,63189
219,2019-06-11,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,63189
219,2019-06-11,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,63189
219,2019-06-11,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,65772
219,2019-06-11,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,65772
219,2019-06-11,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,65772
219,2019-06-12,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,66037
219,2019-06-12,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,66037
219,2019-06-12,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,66037
219,2019-06-12,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,68431
219,2019-06-12,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,68431
219,2019-06-12,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,68431
219,2019-06-13,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,68758
219,2019-06-13,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,68758
219,2019-06-13,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,68758
219,2019-06-13,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,72195
219,2019-06-13,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,72195
219,2019-06-13,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,72195
219,2019-06-14,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,69255
219,2019-06-14,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,69255
219,2019-06-14,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,69255
219,2019-06-14,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,71648
219,2019-06-14,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,71648
219,2019-06-14,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,71648
219,2019-06-15,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,44120
219,2019-06-15,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,44120
219,2019-06-15,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,44120
219,2019-06-15,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,45314
219,2019-06-15,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,45314
219,2019-06-15,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,45314
219,2019-06-16,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,30499
219,2019-06-16,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,30499
219,2019-06-16,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,30499
219,2019-06-16,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,30710
219,2019-06-16,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,30710
219,2019-06-16,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,30710
219,2019-06-17,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,61179
219,2019-06-17,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,61179
219,2019-06-17,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,61179
219,2019-06-17,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,63682
219,2019-06-17,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,63682
219,2019-06-17,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,63682
219,2019-06-18,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,67848
219,2019-06-18,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,67848
219,2019-06-18,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,67848
219,2019-06-18,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,70225
219,2019-06-18,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,70225
219,2019-06-18,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,70225
219,2019-06-19,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,70108
219,2019-06-19,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,70108
219,2019-06-19,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,70108
219,2019-06-19,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,72699
219,2019-06-19,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,72699
219,2019-06-19,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,72699
219,2019-06-20,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,73347
219,2019-06-20,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,73347
219,2019-06-20,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,73347
219,2019-06-20,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,75954
219,2019-06-20,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,75954
219,2019-06-20,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,75954
219,2019-06-21,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,76022
219,2019-06-21,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,76022
219,2019-06-21,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,76022
219,2019-06-21,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,77881
219,2019-06-21,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,77881
219,2019-06-21,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,77881
219,2019-06-22,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,57179
219,2019-06-22,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,57179
219,2019-06-22,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,57179
219,2019-06-22,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,59310
219,2019-06-22,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,59310
219,2019-06-22,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,59310
219,2019-06-23,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,37329
219,2019-06-23,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,37329
219,2019-06-23,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,37329
219,2019-06-23,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,37551
219,2019-06-23,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,37551
219,2019-06-23,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,37551
219,2019-06-24,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,64699
219,2019-06-24,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,64699
219,2019-06-24,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,64699
219,2019-06-24,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,67063
219,2019-06-24,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,67063
219,2019-06-24,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,67063
219,2019-06-25,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,67729
219,2019-06-25,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,67729
219,2019-06-25,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,67729
219,2019-06-25,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,70491
219,2019-06-25,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,70491
219,2019-06-25,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,70491
219,2019-06-26,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,71225
219,2019-06-26,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,71225
219,2019-06-26,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,71225
219,2019-06-26,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,73638
219,2019-06-26,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,73638
219,2019-06-26,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,73638
219,2019-06-27,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,72047
219,2019-06-27,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,72047
219,2019-06-27,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,72047
219,2019-06-27,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,74979
219,2019-06-27,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,74979
219,2019-06-27,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,74979
219,2019-06-28,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,73316
219,2019-06-28,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,73316
219,2019-06-28,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,73316
219,2019-06-28,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,75156
219,2019-06-28,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,75156
219,2019-06-28,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,75156
219,2019-06-29,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,43448
219,2019-06-29,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,43448
219,2019-06-29,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,43448
219,2019-06-29,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,45006
219,2019-06-29,2호선,삼성(무역센터),하차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,45006
219,2019-06-29,2호선,삼성(무역센터),하차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,45006
219,2019-06-30,2호선,삼성(무역센터),승차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,30369
219,2019-06-30,2호선,삼성(무역센터),승차,K-POP 뮤직페스티벌,코엑스 광장,2019-05-30,2019-10-03,30369
219,2019-06-30,2호선,삼성(무역센터),승차,K-POP광장 야외시네마,코엑스 K-POP광장,2019-04-26,2019-10-04,30369
219,2019-06-30,2호선,삼성(무역센터),하차,C-festival 2019,코엑스 영동대로,2019-05-02,2019-05-06,30418
